Dept,Clin,Cert,Prate,Exper,Gender
4,1,1,6.911248335406969,6,1
1,0,1,7.65398006467324,8,1
6,1,0,5.145556061897518,21,1
4,1,1,2.8955912168257565,8,1
5,1,1,3.791517453369655,6,1
5,1,0,7.058816125632368,10,1
6,1,1,4.699836896484005,10,1
6,1,0,5.6939406982825655,9,1
2,1,0,2.686324482163184,9,1
6,1,0,3.1184919248768765,14,1
5,1,1,2.6167218046842144,19,1
5,0,1,4.188645876682564,17,1
5,0,1,2.354769228105279,9,1
1,0,1,4.373629570148043,16,1
6,1,1,7.923904478973894,37,1
5,1,1,3.462462463941516,8,1
5,1,1,2.4224569904315207,17,1
1,1,1,8.023524341669289,10,1
6,0,0,7.69897732086857,10,1
2,0,1,4.081380896192584,2,1
6,1,1,2.616253394106984,9,1
4,1,1,5.31917032565804,5,1
5,0,0,8.547501584395816,12,1
1,1,0,3.7761943167684953,18,1
5,0,1,7.83113464912968,25,1
6,1,1,2.836112194789671,8,1
5,1,1,7.264610711091212,6,1
5,1,1,2.4636613924454136,5,1
6,1,1,6.781354857769131,11,1
3,1,1,5.128357196380765,18,1
6,1,1,2.247878877298301,10,1
2,1,0,3.675144362440939,8,1
6,1,0,7.361765303873469,14,1
2,1,1,3.857674532378342,6,1
2,1,1,2.135943805882675,9,1
1,0,0,7.541617699904429,11,1
4,1,0,5.042759963603577,37,1
2,1,1,6.897542832918116,6,1
5,1,0,2.2984836733727727,9,1
6,0,1,8.295140207904273,12,1
5,1,0,7.927703320778137,7,1
4,1,1,2.8029252290551327,19,1
1,1,0,7.467947501720081,10,1
3,1,1,5.522352168491771,5,1
4,1,1,4.406754507217501,22,1
5,1,1,2.3581024892886235,11,1
4,1,1,2.264324931637172,11,1
5,0,1,2.9642453450723663,6,1
6,0,1,2.3275305201372727,27,1
1,0,0,3.4050200467641223,14,1
6,1,1,5.234257841461951,18,1
1,0,1,2.648934882054265,18,1
4,0,1,3.1225226457428756,5,1
3,0,0,7.297430716381154,5,1
4,1,1,2.2296780567611387,27,1
5,1,1,2.6849711846858724,9,1
5,1,1,2.8327290915445444,12,1
1,1,1,5.996124498556719,16,1
6,0,1,5.459768388340719,10,1
1,0,1,5.062416776713951,11,1
6,0,1,2.5042941917646675,7,1
1,1,1,2.6022767411484993,13,1
2,1,1,3.2599551344009052,16,1
3,1,1,1.9632448217620837,16,1
6,1,1,7.481599833142212,14,1
6,0,1,5.7439397269401065,5,1
6,1,1,3.637088675826683,7,1
5,1,1,1.1560128144987059,2,1
3,0,1,7.188615552930079,13,1
6,0,1,3.1577432129962717,6,1
5,1,1,7.976517623273742,7,1
1,0,1,2.9629256659944403,5,1
1,0,1,3.412360160410869,15,1
3,0,0,2.5288566595982624,14,1
1,1,1,3.614660898166749,16,1
6,1,0,2.657273332977315,8,1
5,1,1,3.2305638386223556,16,1
6,1,1,5.260769572884147,8,1
5,0,1,2.54503834810858,25,1
2,0,1,6.852646163798196,18,1
2,0,1,3.9758507090301376,5,1
5,0,1,7.306372993494472,27,1
2,1,1,8.166226809739449,5,1
4,1,1,7.113280903510598,5,1
5,0,1,0.5457625608486678,12,1
5,1,1,4.29441129592517,15,1
2,1,1,3.6748281674398187,14,1
6,1,1,2.719650386830289,11,1
5,0,1,8.270815599025024,5,1
4,1,1,2.382934668151825,7,1
1,1,1,4.65485183710406,12,1
1,1,1,4.28157936991498,11,1
5,1,1,2.090759631603089,5,1
3,1,1,3.209084466780025,25,1
5,1,0,2.404961581566413,15,1
6,1,1,2.4941906213248903,5,1
3,1,1,3.0027640355044234,7,1
4,1,1,4.002231844050127,15,1
5,1,0,4.5141095484379905,14,1
2,0,0,3.6522021853544095,17,1
2,1,1,3.9916000194116035,6,1
1,1,1,2.993943133820797,11,1
1,0,1,3.592977670747741,19,1
5,1,1,4.921025090862151,7,1
1,1,1,3.367619910717262,14,1
3,0,1,3.2932537856361366,6,1
6,0,1,6.741439069866988,8,1
5,0,1,4.9666748549514566,16,1
5,0,1,4.3107842005607395,11,1
2,0,1,2.4770556281140204,14,1
1,1,0,3.158438358395917,19,1
5,1,1,2.775120524784105,8,1
5,0,0,2.0319941882727504,37,1
6,0,1,7.936504546931688,7,1
1,1,1,3.5153136763108317,16,1
1,0,1,4.405457674045056,6,1
6,1,0,2.323744789443011,26,1
6,1,1,2.7953353531471135,15,1
3,1,1,6.07876362931029,5,1
2,1,1,8.328316035289362,11,1
5,0,1,4.19127116611614,5,1
5,0,0,2.7158305841012966,11,1
1,1,0,3.435445972654655,6,1
6,1,0,5.568343831098,37,1
1,1,1,3.8443214088312705,15,1
2,1,1,4.6262468305531526,13,1
5,0,1,7.36412945174057,15,1
3,1,1,3.0567617987500917,10,1
5,0,1,5.215112838883675,12,1
1,0,1,7.005888239698447,16,1
4,1,1,4.217812972262378,12,1
5,1,1,7.295112226082194,6,1
6,1,1,2.832590245248691,9,1
2,1,1,2.413346883767104,10,1
6,0,1,3.2043461547405494,9,1
6,1,1,3.8269661020686336,15,1
4,1,0,8.032372660707876,6,1
2,0,0,2.9278938323435186,9,1
6,1,1,4.343606520545618,11,1
5,1,1,6.25125479521882,19,1
5,1,1,2.9807116593616825,21,1
3,1,1,1.9663357377492243,9,1
1,1,1,6.202273892917127,10,1
5,1,0,7.224262217790948,5,1
6,0,1,7.240883854672739,9,1
5,1,1,4.878364120318272,10,1
4,0,0,6.576193517823634,24,1
6,0,1,7.952215394056351,8,1
1,1,1,3.983186627408435,27,1
1,1,1,3.632606439070387,5,1
2,1,0,3.1506993837450303,21,1
1,0,1,3.517071403553275,9,1
2,1,1,7.479119761270886,15,1
6,1,0,2.9366998768407173,5,1
5,1,1,2.965922126594454,13,1
1,1,1,2.3485824056135303,10,1
5,1,1,2.1969273678717784,6,1
6,0,0,7.148497072507395,10,1
1,1,1,2.4657987930795624,5,1
6,1,1,4.530009151625534,7,1
1,1,1,4.671879382521551,11,1
6,0,1,5.545890976987186,10,1
5,1,1,2.477218731293168,15,1
1,1,0,2.691379596702787,8,1
1,1,0,2.62536789390221,15,1
3,1,0,2.3964750180555763,13,1
5,1,1,3.0769734019227193,10,1
5,0,1,3.424638383587341,12,1
5,1,1,2.361727141525817,7,1
5,1,0,3.1484644721688464,14,1
2,0,1,7.521960517566957,15,1
6,0,1,2.4940930091990445,9,1
5,1,1,3.131854435773598,5,1
1,1,1,6.897503715497498,14,1
6,1,1,2.4596458486621446,24,1
5,0,1,6.423503599859254,7,1
6,1,1,8.395410150532657,5,1
5,0,1,6.07907537727463,16,1
5,1,0,1.5683898571341177,9,1
5,1,1,4.1164525530771545,25,1
6,0,1,3.2412226713169843,16,1
3,1,1,3.129401345735106,10,1
5,0,1,4.840899374870249,10,1
2,1,1,2.5789873577101528,7,1
5,1,1,7.23671095448761,8,1
1,1,1,4.492061592155645,12,1
6,0,1,7.923406567099302,8,1
6,0,1,7.590771803697814,5,1
2,1,1,7.001919225679654,9,1
5,1,0,3.7609520956741975,18,1
3,1,0,2.6580703123763723,37,1
5,1,1,2.9769154593735565,13,1
6,1,1,2.802322658267699,18,1
5,1,1,3.324121446123052,15,1
3,1,1,3.4625954180358334,11,1
1,1,1,3.843415700923136,12,1
5,1,0,5.598129153763569,7,1
5,0,1,7.861050103763294,2,1
1,1,1,7.871852030957711,8,1
1,1,1,7.354667602147465,5,1
6,1,1,6.899384972632137,11,1
6,0,1,3.3230296201548866,11,1
3,1,1,3.7322037619207995,6,1
2,1,0,4.978067648753419,6,1
5,0,0,2.7160722239910644,14,1
5,1,0,3.23198159372233,27,1
4,0,1,5.445316939726437,8,1
6,1,1,3.067696096689263,6,1
5,1,1,6.547266032285581,9,1
5,1,1,5.058036106384646,10,1
2,1,0,8.603544151153706,6,1
5,1,1,4.5128463217560935,19,1
1,1,1,3.338984874397389,14,1
1,1,0,7.820527600037728,15,1
5,0,1,7.268932294799618,4,1
6,1,1,4.657740934138409,37,1
6,0,1,7.90334109796871,14,1
6,1,1,5.807885536310151,23,1
6,1,0,3.3285484084668915,8,1
1,1,1,4.012708423285515,7,1
4,0,0,8.037292078576872,8,1
6,1,1,2.5990901638681922,2,1
1,1,0,4.374982797595807,10,1
6,1,1,8.726187167345799,8,1
5,1,1,7.066837295490173,10,1
2,1,0,3.4125435976331406,12,1
5,1,0,6.44758690908502,25,1
5,0,0,2.876488123623092,15,1
5,0,1,2.762213457469792,23,1
1,1,0,2.6927742745810814,2,1
6,1,1,2.710669961488523,3,1
5,1,1,8.003414642782984,8,1
5,0,1,3.9852315540544714,22,1
4,1,1,3.447426143687251,16,1
1,1,0,2.677470113080042,14,1
1,1,1,7.512780364421882,7,1
5,0,1,4.230831324440937,15,1
3,1,1,7.279897635027548,11,1
5,1,0,2.999228076528385,15,1
5,1,1,4.55751146716376,6,1
5,0,1,2.783102137173401,8,1
5,1,1,2.3807941460506106,27,1
5,1,1,5.162925091453936,10,1
6,0,1,3.8319344671545617,16,1
1,1,1,3.740087823303083,10,1
6,0,1,3.3389587165139023,23,1
6,1,1,7.503387520874079,8,1
5,0,0,5.59081276546295,5,1
1,1,0,3.4669707881607423,8,1
6,1,1,3.3246596714082637,12,1
2,1,1,2.48074183771701,8,1
1,0,1,7.785266831310918,10,1
1,0,0,4.150975647824759,7,1
2,0,1,2.805154788852364,8,1
6,0,1,7.276825576258688,6,1
1,1,1,6.617939940726846,32,1
6,1,1,2.1732195186441565,11,1
5,1,0,4.904679476758378,3,1
6,1,1,7.045975060337731,16,1
6,1,1,6.765795438498576,5,1
1,1,1,3.278457318103941,12,1
5,0,1,7.417738601147903,6,1
6,1,0,7.794811120523625,6,1
5,1,1,3.107139668222659,12,1
1,1,1,3.130303636362699,12,1
5,1,0,2.9724465796338935,5,1
5,1,1,6.282236076140709,14,1
6,1,1,5.368949494406225,9,1
6,0,1,6.19296845872664,9,1
1,1,1,4.280563674294133,2,1
6,1,1,6.681594195977063,11,1
5,0,1,7.711751655678441,16,1
6,0,1,4.282580551565979,9,1
1,0,1,7.313518245431173,11,1
5,1,1,2.4932806311419142,7,1
6,1,0,3.0360148335309862,7,1
1,0,1,2.4592207963979176,5,1
1,1,1,6.982817847679938,8,1
1,0,1,3.008222028584126,13,1
1,1,1,6.232594628719935,6,1
1,0,1,7.825630885838478,10,1
6,1,1,4.878611455573625,15,1
6,1,1,6.45526443596261,5,1
1,0,1,3.3395564132752744,16,1
6,0,1,7.685919054441785,9,1
2,1,1,4.298420815248649,11,1
5,1,1,5.652918641645101,9,1
5,1,0,2.985743869468454,7,1
2,1,1,3.618645022262397,6,1
3,1,1,3.5173023987758714,5,1
1,0,1,7.516906534154124,15,1
6,1,1,5.1527733313387465,5,1
5,0,1,3.0169328576582664,8,1
5,1,1,3.326679817420789,2,1
6,1,0,3.3265148061487677,7,1
4,1,1,3.3807370355884783,16,1
2,1,1,2.7173412946460074,13,1
5,1,0,2.570716501888061,37,1
1,0,1,2.821514898084607,22,1
2,0,0,3.6913803384875665,14,1
5,1,1,4.723073063760678,13,1
3,0,1,6.539869578708838,12,1
6,1,1,4.513044439381774,12,1
1,0,1,4.2772740258920585,14,1
1,0,0,3.6103892510131264,26,1
2,1,1,3.054974567172527,9,1
5,1,1,7.87605161569763,8,1
2,0,1,3.9819231602091625,21,1
5,0,0,8.358220302877424,10,1
5,0,1,7.775480344301928,9,1
5,1,1,4.489247845355359,10,1
6,0,1,3.527356930928703,22,1
5,0,1,3.0757119740186734,8,1
1,0,1,7.553873235963594,16,1
6,1,0,2.658392853474571,10,1
5,0,0,4.2108791794109175,3,1
5,0,0,7.0854324318896085,5,1
2,1,1,6.7941905807657745,5,1
1,1,0,2.745331769113508,15,1
5,1,1,3.9800961755585824,9,1
5,1,1,7.272811565259312,12,1
1,1,1,4.954114075059267,12,1
5,0,0,3.671057898103637,25,1
1,1,1,7.268697331759677,11,1
6,1,1,3.098229068934469,8,1
1,1,1,2.4602665253617313,10,1
1,0,1,4.4038200872011855,25,1
2,0,1,5.706523863055915,9,1
5,0,1,7.168422072015747,6,1
1,1,1,6.929766202288027,9,1
6,1,1,3.102851308109133,18,1
5,1,1,6.424569071225306,15,1
2,1,0,4.942689396367682,18,1
6,0,1,8.345077137539132,11,1
1,0,1,6.885176678021594,13,1
6,0,0,7.6495868970614875,10,1
5,1,0,8.07005140670346,11,1
1,1,1,3.635111966781002,11,1
5,1,1,3.993619474527353,9,1
5,0,1,6.993502352002626,9,1
1,1,1,3.2568703742196043,26,1
6,1,1,3.130522682086818,18,1
6,0,1,3.062618696677919,18,1
6,1,1,2.410644065360148,5,1
3,1,1,3.1339436894477757,9,1
2,1,1,5.107598505300673,14,1
2,0,1,4.225997740771589,16,1
2,0,1,3.0572974528977213,8,1
6,1,1,3.3868056877865556,37,1
6,0,1,6.906107119588272,6,1
2,0,0,6.7297421289895825,11,1
2,0,1,4.311286000908976,8,1
2,1,1,3.322896235241474,9,1
6,0,1,3.8428040708796787,9,1
6,1,1,8.451456283447378,10,1
5,1,1,2.4208618846401087,11,1
2,0,1,3.007160159736051,14,1
5,1,1,5.295059793389887,12,1
3,1,1,4.114085021835567,27,1
3,0,1,5.278513735953897,7,1
6,1,1,3.6322118661995244,18,1
6,1,1,7.993285619892562,23,1
6,1,1,3.7445927243278154,16,1
2,1,1,4.315291623684725,6,1
5,1,1,1.4459626596459807,22,1
5,1,1,4.7830143958200875,16,1
2,1,0,3.834497384245974,22,1
4,0,1,2.2063871846109153,10,1
3,1,1,3.5839479025927017,5,1
1,0,1,3.44417290832561,8,1
1,0,1,6.006250765726826,5,1
5,1,0,3.97120745798996,15,1
5,1,1,3.8018874053242335,10,1
6,0,1,3.150035360977776,27,1
6,1,1,4.205658809513253,2,1
6,0,0,6.7454345398422415,16,1
5,0,1,7.259548572814277,10,1
1,0,1,3.644978759493978,11,1
6,0,1,6.686929673825504,18,1
2,1,1,7.589283936747243,12,1
1,1,1,5.03615537715406,16,1
2,1,1,8.408691209796526,12,1
6,1,1,6.670403723636653,8,1
5,0,1,3.357458448065168,21,1
6,1,0,2.252683468661939,19,1
5,1,1,4.5588357578005025,6,1
6,1,1,7.688034448302767,11,1
5,0,1,2.5681031381703745,12,1
5,0,1,8.71059882396012,8,1
1,0,1,2.82953873619151,9,1
5,1,0,3.9955881978195324,15,1
4,0,1,4.906296298073079,16,1
2,1,1,2.4124373680542353,6,1
2,0,1,7.700106554718167,6,1
6,1,1,4.105542746211917,10,1
1,1,1,6.830287221093126,7,1
6,1,1,6.882392830483014,8,1
5,0,0,2.5260962772151405,8,1
1,1,1,3.454056958844858,32,1
1,1,1,4.414312832241117,19,1
5,1,1,4.4402877750289,9,1
3,0,1,8.41550445418944,14,1
5,0,1,7.424537405755836,21,1
5,1,0,9.123820295284505,18,1
5,1,1,3.0329886757549613,10,1
4,1,1,5.04952375780001,8,1
1,0,1,4.105417430654193,11,1
3,1,1,3.8181050061704442,6,1
3,1,0,3.5359486890240435,11,1
5,1,1,7.074762557911732,16,1
3,1,1,7.367596970195566,6,1
6,1,1,2.3930786266576103,18,1
1,0,1,6.969127897650038,9,1
5,0,0,5.605547656448797,14,1
4,0,1,5.526626926361301,5,1
1,1,1,6.888548396364689,24,1
5,0,1,7.730921021053877,13,1
2,1,0,6.633697431801651,14,1
6,1,1,4.40972340290014,5,1
6,0,1,3.5245900832312302,18,1
4,0,0,7.215695763727007,4,1
6,1,1,4.809727775189622,14,1
5,0,1,2.0669389818121333,8,1
6,0,1,3.1404404761596076,14,1
5,0,1,2.76821679724797,15,1
3,1,1,4.8604408008213085,14,1
1,1,0,3.603193372918833,6,1
6,1,0,7.20927532621351,13,1
4,1,0,6.954279439873777,13,1
1,1,1,3.1837989348507145,8,1
4,1,1,2.471750919251504,10,1
1,0,1,7.022682794728551,12,1
6,0,1,6.704966758720192,4,1
2,0,1,4.678260013871217,8,1
2,1,1,7.458466096099138,18,1
2,1,1,8.93400491407997,10,1
5,1,0,7.45773881034553,16,1
6,1,1,4.747881068390474,8,1
5,0,1,4.702542322660216,6,1
2,1,0,1.8567581832349278,15,1
5,1,1,5.120401939173209,23,1
5,0,1,3.608287058374557,11,1
1,1,1,4.643641863586966,16,1
6,0,1,7.615516915393523,10,1
1,1,1,6.673305393291188,11,1
1,0,1,4.9514784534150476,22,1
1,0,1,5.2430253353384115,10,1
5,0,1,5.241174798738812,16,1
6,0,1,5.295834310429429,15,1
5,0,0,3.0032063173579666,6,1
4,1,0,3.578898804760399,8,1
1,1,1,6.752775846649978,25,1
1,0,1,3.6448413587069597,12,1
5,0,0,2.7046383578731916,10,1
1,1,1,3.1607067011048584,7,1
5,0,1,7.19388281670377,5,1
5,0,1,2.277045423899512,7,1
2,1,1,3.458187101785066,5,1
5,0,1,7.354698115445167,11,1
5,1,1,3.3261781920984332,7,1
6,1,1,3.06339139774536,37,1
6,0,1,6.704628248290886,11,1
3,1,1,3.7331243859921224,17,1
5,1,0,7.1449753130664435,14,1
2,1,1,7.303567280411096,12,1
2,1,1,6.895254470678637,10,1
6,0,1,3.552509934761732,10,1
2,0,0,2.3594919542355766,19,1
1,1,1,3.6317543092729245,10,1
3,1,1,5.382882070255138,2,1
6,0,1,3.17712755193042,13,1
5,1,1,4.9365172686987195,21,1
1,1,0,2.8123516303026315,11,1
5,0,1,2.492141210818088,16,1
5,1,1,4.566873714881732,17,1
6,0,1,2.64689014596645,17,1
5,0,1,5.4271445436185815,5,1
5,1,1,7.384380293419369,22,1
1,1,0,3.9896393618743344,16,1
4,0,1,7.08911390667306,4,1
6,1,1,2.900152924349806,8,1
6,1,1,7.815835679053663,15,1
1,0,1,1.886404868738727,13,1
1,1,1,6.762278294696574,10,1
1,1,1,3.6998722517357816,11,1
1,1,1,7.271908173040485,5,1
2,0,0,2.763985446085273,11,1
6,0,1,7.924782116954753,9,1
5,0,1,4.500377567818137,23,1
5,0,0,3.560802652472142,21,1
2,1,1,7.14031792007866,11,1
6,1,1,4.960851345098139,12,1
5,0,1,5.864005881775626,7,1
5,0,0,3.7185099562106445,16,1
2,0,0,4.746913780674105,11,1
6,0,1,5.347137373002381,17,1
1,0,0,3.0304217739734707,12,1
5,1,0,2.880023095697279,6,1
1,0,0,5.283719455271704,14,1
1,1,1,7.6300867542186,16,1
5,1,0,3.341089367194508,18,1
2,1,0,5.853359079780464,18,1
5,1,1,6.097720681629984,37,1
5,0,0,2.8292094053099315,2,1
5,1,0,2.8409824567921635,11,1
1,0,1,7.710558181610308,7,1
1,1,1,4.778642033116144,9,1
4,1,1,2.612087375932577,8,1
5,0,1,7.412259413128251,10,1
2,0,0,7.594568658566839,10,1
5,1,0,7.206949297551815,32,1
3,0,1,2.2897060433668184,15,1
2,1,1,7.6945705395972315,11,1
6,1,1,2.71854969588029,11,1
2,1,1,7.562277581083497,8,1
5,1,1,3.61404606174922,27,1
2,1,1,3.1990148561975276,8,1
4,1,0,7.483655319423148,9,1
1,0,1,5.105661145173241,11,1
2,1,1,7.4858705341455005,14,1
1,0,0,4.507001648303785,16,1
3,0,1,5.066037143256766,9,1
2,1,1,3.0047542881702056,12,1
6,0,0,3.080498947367696,14,1
3,1,1,7.886198494931361,4,1
6,1,0,6.615134474907336,22,1
1,1,1,7.041287155862133,27,1
5,1,1,3.132581710521364,11,1
1,0,1,7.885090485092157,16,1
2,0,1,4.923323281829732,18,1
6,1,1,2.0921776491570387,18,1
5,1,1,7.265793328500915,32,1
5,0,1,4.2160101574227,5,1
3,1,1,6.700281570691503,13,1
6,1,1,8.150941304954566,15,1
4,1,1,5.162047432159287,14,1
6,0,1,8.48128970810902,16,1
5,1,0,3.0498698504120134,11,1
2,1,1,7.204610566747768,4,1
3,0,1,3.2432934752657863,23,1
5,0,1,8.888851611656058,7,1
3,0,1,6.228334007008281,10,1
5,0,1,5.008097693076774,15,1
6,1,1,2.2421860145390538,14,1
5,0,1,3.4156380832486604,13,1
2,1,1,8.659156370684332,14,1
2,0,1,2.3743884859785696,15,1
1,1,1,4.604336691521181,8,1
2,1,1,3.665991569052004,15,1
6,1,0,3.093917129271524,13,1
2,1,1,2.7044663244793052,10,1
1,0,1,2.6197300593950974,9,1
6,0,1,7.8303508101479995,10,1
4,1,1,6.90569516990938,25,1
2,1,1,7.633242228327152,16,1
6,0,0,2.2995189505904325,10,1
6,0,1,3.521888569521074,22,1
5,0,1,4.60469079584467,8,1
4,0,1,8.012824557853255,16,1
5,0,1,7.262515212587386,21,1
5,1,1,6.726550927528269,11,1
3,1,0,3.916977195311833,5,1
6,0,1,5.9169020325673225,22,1
2,0,1,5.591484462590479,10,1
1,1,1,7.871713326093566,8,1
1,1,1,4.506775279940799,7,1
3,1,1,2.91959362931989,19,1
5,1,1,7.107163959606076,9,1
6,0,1,4.326556016420146,10,1
6,0,0,3.2711392311017864,6,1
3,1,0,2.7130318024063715,16,1
5,1,0,6.753921364569865,6,1
6,0,1,4.612570280512017,10,1
1,1,1,5.200012109198921,4,1
1,1,1,4.166550081751934,16,1
5,1,1,3.8741332396595385,7,1
5,1,1,4.090225155421546,25,1
4,1,0,3.4161009782214875,9,1
6,0,1,5.431246791678798,9,1
5,1,1,4.740569270387577,10,1
1,1,0,3.7485810380795628,27,1
2,1,1,7.456532150814309,8,1
1,1,1,3.9297800327693535,14,1
6,0,0,6.377979771906439,11,1
6,1,1,2.2652352093345605,16,1
6,1,1,8.578415885302869,8,1
6,1,1,3.919224249855465,16,1
5,1,1,2.5909483522930534,5,1
5,0,0,7.664173680490314,6,1
5,1,0,3.732273017372412,11,1
6,1,1,3.901968494093758,8,1
2,0,1,7.308396975725489,25,1
2,0,0,4.184773977410161,8,1
2,1,1,3.7073904777210878,12,1
5,0,0,6.09670895673757,16,1
6,1,0,5.5388646756537065,23,1
6,0,1,2.9117393907676377,11,1
6,1,1,8.107802330010678,8,1
5,1,1,2.745992331302473,32,1
5,0,1,7.925825659130402,10,1
4,0,1,7.817915584455161,8,1
5,1,1,7.0094779220669245,11,1
1,1,1,3.9102150054293077,10,1
6,1,0,7.487863943074311,7,1
5,0,1,7.635348624511184,5,1
2,1,0,4.050682213502344,13,1
5,1,1,4.766608343614076,2,1
5,1,1,3.4691569772561195,12,1
1,0,1,7.2385741358025575,11,1
2,0,0,3.274190316909928,14,1
4,1,1,5.192381149056374,6,1
5,1,1,6.909842360687865,7,1
5,1,0,3.5485460333273844,15,1
6,1,0,4.211525319153363,5,1
1,1,1,4.124525765355824,7,1
6,0,1,5.1860647689515265,12,1
2,0,1,7.259915631642006,7,1
3,1,0,4.488157179993406,16,1
6,1,1,2.9596495283186184,7,1
1,1,1,3.164553702246571,6,1
5,0,1,2.868185278859476,4,1
5,1,1,5.386299545838115,23,1
5,0,1,3.4361522650374234,24,1
2,0,1,7.4258134376019695,11,1
5,1,1,3.4925271717049204,14,1
6,1,1,2.5094230481206483,7,1
1,1,1,1.7678546029286901,9,1
5,1,1,6.827776133598513,15,1
2,0,0,3.614528294011344,13,1
6,1,1,4.101060708135438,2,1
5,1,1,7.434626957914028,15,1
5,1,1,7.7497979994113235,9,1
1,0,0,3.393579624073918,7,1
6,1,1,7.650056585825862,5,1
3,1,0,7.178579464371323,22,1
1,1,1,8.05389576529948,16,1
5,1,1,6.1688080248723125,5,1
1,0,0,4.863445106196094,8,1
1,1,1,2.5724523866608915,12,1
6,1,0,2.863013914281067,15,1
6,1,1,6.400532844597736,12,1
1,1,1,8.107412906174176,10,1
5,1,0,3.814820077954341,4,1
5,1,0,2.641032245608562,23,1
3,0,1,7.498783276296381,37,1
5,1,1,7.130658925324035,27,1
6,1,0,4.358482655712035,9,1
2,1,1,4.929998365344286,14,1
6,1,1,8.695258421929609,10,1
2,1,0,7.7800461350559615,11,1
1,1,1,5.359303718197301,18,1
5,0,0,2.6608780888117027,16,1
4,0,0,7.716346419262548,14,1
5,0,1,7.326791960879524,2,1
5,1,1,2.7468220247409607,27,1
1,1,1,2.3933156037365984,2,1
6,1,1,4.645073742801321,9,1
2,0,1,5.439504392363511,14,1
6,1,0,3.7940073735321462,24,1
6,1,1,2.7573844849354843,10,1
2,1,1,2.795506118197607,9,1
5,0,1,4.258314124226454,10,1
5,1,1,3.334653248231481,7,1
6,0,1,7.548962640165241,2,1
1,1,1,7.33227794806608,6,1
1,1,1,4.225008996934725,37,1
3,0,1,2.6160664698819924,11,1
6,1,0,8.409253850919358,6,1
1,0,0,3.8296914295835616,16,1
5,1,1,7.756168586407007,14,1
6,1,1,4.751175125707994,14,1
5,1,1,6.763914364017351,15,1
5,0,1,3.3672839097680902,5,1
6,1,1,5.884875119415681,10,1
6,0,1,4.8989066912238926,11,1
5,1,1,4.401147777664718,8,1
1,0,1,3.8593534016965885,18,1
6,0,1,3.7555416812927898,25,1
6,0,1,2.691295964610423,15,1
6,0,1,4.472380115943133,10,1
5,1,1,6.214625915337498,26,1
6,1,0,2.9031693984694273,8,1
2,1,1,6.953030996625714,6,1
6,1,1,7.738485495921404,7,1
6,1,1,7.07747220638765,19,1
1,1,1,4.164642603563717,4,1
1,1,1,2.7883626896325175,15,1
5,1,1,3.112505967958281,27,1
6,0,0,4.2761411063090184,10,1
1,1,0,7.701365428736972,6,1
4,1,1,2.3634903452869334,9,1
1,0,1,3.340761306553611,8,1
3,1,1,8.04594570714681,3,1
1,1,0,3.733211607903234,9,1
1,0,1,3.4425085376384246,13,1
1,1,0,2.7126973388204565,16,1
1,0,1,3.0940205920301427,11,1
4,1,1,3.6524545222534472,10,1
1,0,1,3.957094820251079,23,1
2,1,1,2.5982286980455935,6,1
6,1,1,3.552415904136003,13,1
6,1,1,7.247155030426735,2,1
3,1,1,5.7468999165615875,27,1
5,0,1,2.8781217111407256,23,1
6,0,1,9.004664669587925,10,1
5,0,1,5.00722917891723,9,1
6,1,1,7.44563369538228,5,1
5,0,0,3.0336136452410303,11,1
1,1,0,2.673670881656427,8,1
6,1,1,4.906669579179033,11,1
1,1,0,5.634711268201333,37,1
5,1,1,3.4416162646111754,4,1
1,1,1,2.938118733683796,13,1
6,1,0,4.38730940803773,26,1
5,1,1,7.6393389651908885,5,1
4,0,1,2.8630625334292725,15,1
5,1,1,2.704689368388023,5,1
4,1,0,3.53827110500238,5,1
6,0,0,3.033676925830962,12,1
1,1,1,3.2312923191756138,5,1
6,1,1,3.1466447822255867,32,1
1,1,1,3.951733700696222,2,1
6,0,1,3.035957620609718,9,1
6,1,1,5.375676831928719,12,1
2,1,0,3.2818843527887345,16,1
4,0,1,2.632292033048193,8,1
2,0,1,7.513213553115065,6,1
5,0,1,6.779237200506487,7,1
1,0,1,2.7943779909369475,4,1
5,0,1,7.068082922361802,9,1
3,0,1,3.4294155950765814,12,1
4,1,0,2.6519888467048296,5,1
5,1,1,8.120663258597473,5,1
5,1,1,2.7520912559984905,9,1
5,1,1,4.689910103622935,10,1
1,1,1,3.794279071205509,10,1
6,1,1,5.847867420566363,27,1
2,1,1,3.3016499332384024,5,1
5,1,0,6.42472940174188,5,1
1,0,0,4.493942684107445,10,1
3,0,1,3.870522186526495,7,1
3,1,1,5.515911306433085,15,1
5,1,1,7.473885313249481,8,1
1,1,1,2.85198950403283,5,1
1,1,1,4.184238888693672,18,1
5,1,1,2.9512047290295382,5,1
3,1,1,2.737456641077025,10,1
6,1,0,4.515287182931728,8,1
6,1,1,6.726366884558364,6,1
6,0,1,3.6642333513935936,11,1
2,1,1,2.84286663982787,6,1
5,1,1,4.3504971329296875,8,1
2,1,1,2.8821821342529828,10,1
6,0,1,4.729699081930041,27,1
2,1,0,3.779569643017591,14,1
6,1,1,7.508590384319677,16,1
5,1,1,3.217283330882376,5,1
5,0,1,3.4372573032595444,8,1
4,1,0,5.264590761726481,25,1
2,1,1,2.4041602907351614,19,1
5,1,1,7.287753991282687,27,1
2,0,0,4.037675164204285,11,1
5,1,0,2.261357424064111,15,1
